,lake,water_body,date_collect,station_num,sample_num,station_descr,latitude,longitude
7546,huron,,2008-06-10,20134002.0,3834905,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7547,huron,,2008-06-24,20134002.0,3837700,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7548,huron,,2008-07-08,20134002.0,3838574,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7549,huron,,2008-07-22,20134002.0,3839376,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7550,huron,,2008-08-05,20134002.0,3843652,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7551,huron,,2008-08-19,20134002.0,3844504,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7552,huron,,2008-09-02,20134002.0,3849160,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7553,huron,,2008-09-16,20134002.0,3853487,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7554,huron,,2008-10-14,20134002.0,3857325,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7555,huron,,2008-09-30,20134002.0,3857807,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7556,huron,,2008-10-28,20134002.0,3861255,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7557,huron,,2008-11-11,20134002.0,3863094,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7558,huron,,2008-12-23,20134002.0,3871780,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7559,huron,,2009-01-20,20134002.0,3873685,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7560,huron,,2009-02-03,20134002.0,3875127,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7561,huron,,2009-02-17,20134002.0,3875652,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7562,huron,,2009-03-02,20134002.0,3878480,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7563,huron,,2009-03-17,20134002.0,3879910,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7564,huron,,2009-03-31,20134002.0,3880498,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7565,huron,,2009-04-28,20134002.0,3884118,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7566,huron,,2009-05-13,20134002.0,3885603,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7567,huron,,2009-05-26,20134002.0,3887006,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7568,huron,,2009-06-23,20134002.0,3891994,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7569,huron,,2009-06-30,20134002.0,3892993,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7570,huron,,2009-07-28,20134002.0,3898127,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7571,huron,,2009-08-11,20134002.0,3899961,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7572,huron,,2009-08-18,20134002.0,3901198,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7573,huron,,2009-09-01,20134002.0,3902230,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7574,huron,,2009-09-08,20134002.0,3903781,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7575,huron,,2009-10-06,20134002.0,3908689,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7576,huron,,2009-09-29,20134002.0,3909010,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7577,huron,,2009-11-03,20134002.0,3914105,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7578,huron,,2009-10-27,20134002.0,3914169,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7579,huron,,2009-11-17,20134002.0,3914806,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7580,huron,,2009-12-01,20134002.0,3915655,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7581,huron,,2009-12-15,20134002.0,3916776,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7582,huron,,2009-12-29,20134002.0,3917090,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7583,huron,,2010-01-12,20134002.0,3921623,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7584,huron,,2010-01-26,20134002.0,3924307,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7585,huron,,2010-02-09,20134002.0,3925814,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7586,huron,,2010-02-23,20134002.0,3926207,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7587,huron,,2010-03-09,20134002.0,3926983,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7588,huron,,2010-03-23,20134002.0,3927299,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7589,huron,,2010-04-06,20134002.0,3928105,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7590,huron,,2010-04-20,20134002.0,3929611,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7591,huron,,2010-05-04,20134002.0,3930313,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7592,huron,,2010-05-18,20134002.0,3932086,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7593,huron,,2010-06-01,20134002.0,3935067,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7594,huron,,2010-06-15,20134002.0,3937605,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7595,huron,,2010-06-29,20134002.0,3940540,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7596,huron,,2010-07-27,20134002.0,3943140,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7597,huron,,2010-08-24,20134002.0,3945439,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7598,huron,,2010-09-07,20134002.0,3949687,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7599,huron,,2010-09-21,20134002.0,3951608,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7600,huron,,2010-10-05,20134002.0,3954710,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7601,huron,,2010-10-19,20134002.0,3957084,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7602,huron,,2010-11-02,20134002.0,3958760,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7603,huron,,2010-11-16,20134002.0,3962315,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7604,huron,,2010-12-01,20134002.0,3965880,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7605,huron,,2010-12-21,20134002.0,3965895,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7606,huron,,2010-12-16,20134002.0,3966013,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7607,huron,,2011-01-11,20134002.0,3968036,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7608,huron,,2010-12-29,20134002.0,3968158,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7609,huron,,2011-01-25,20134002.0,3970170,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7610,huron,,2011-02-08,20134002.0,3970287,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7611,huron,,2011-02-22,20134002.0,3973254,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7612,huron,,2011-03-08,20134002.0,3974474,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7613,huron,,2011-03-22,20134002.0,3974489,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7614,huron,,2011-04-05,20134002.0,3976528,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7615,huron,,2011-05-03,20134002.0,3978142,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7616,huron,,2011-05-17,20134002.0,3980953,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7617,huron,,2011-06-07,20134002.0,3981524,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7618,huron,,2011-05-31,20134002.0,3981527,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7619,huron,,2011-06-20,20134002.0,3982049,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7620,huron,,2011-07-05,20134002.0,3986338,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7621,huron,,2011-07-19,20134002.0,3987007,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7622,huron,,2011-08-02,20134002.0,3988224,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7623,huron,,2011-08-30,20134002.0,3995696,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7624,huron,,2011-09-13,20134002.0,3997475,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7625,huron,,2011-09-27,20134002.0,4000639,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7626,huron,,2011-08-16,20134002.0,4001602,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7627,huron,,2011-10-11,20134002.0,4002671,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7628,huron,,2011-10-25,20134002.0,4005873,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7629,huron,,2011-11-08,20134002.0,4007971,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7630,huron,,2011-11-22,20134002.0,4010011,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7631,huron,,2011-12-06,20134002.0,4015020,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7632,huron,,2011-12-20,20134002.0,4015253,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7633,huron,,2012-01-17,20134002.0,4017064,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7634,huron,,2012-01-03,20134002.0,4017116,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7635,huron,,2012-01-31,20134002.0,4018275,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7636,huron,,2012-02-14,20134002.0,4019164,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7637,huron,,2012-02-28,20134002.0,4019427,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7638,huron,,2012-03-13,20134002.0,4022874,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7639,huron,,2012-03-27,20134002.0,4026285,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7640,huron,,2012-04-24,20134002.0,4027765,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7641,huron,,2012-05-15,20134002.0,4030511,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7642,huron,,2012-05-29,20134002.0,4034962,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7643,huron,,2012-06-05,20134002.0,4037938,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7644,huron,,2012-06-19,20134002.0,4041416,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7645,huron,,2012-07-03,20134002.0,4041442,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7646,huron,,2012-07-31,20134002.0,4061416,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7647,huron,,2012-08-14,20134002.0,4062124,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7648,huron,,2012-08-28,20134002.0,4063488,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7649,huron,,2012-09-11,20134002.0,4063522,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7650,huron,,2012-09-25,20134002.0,4066567,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7651,huron,,2012-10-16,20134002.0,4070479,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7652,huron,,2012-11-20,20134002.0,4071163,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7653,huron,,2012-10-09,20134002.0,4071327,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7654,huron,,2013-01-08,20134002.0,4071371,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7655,huron,,2013-01-15,20134002.0,4071454,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7656,huron,,2013-01-29,20134002.0,4072724,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7657,huron,,2012-12-04,20134002.0,4072890,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7658,huron,,2012-12-18,20134002.0,4072970,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7659,huron,,2012-10-23,20134002.0,4075398,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7660,huron,,2013-02-26,20134002.0,4076921,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7661,huron,,2013-04-23,20134002.0,4082671,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7662,huron,,2013-05-07,20134002.0,4082949,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7663,huron,,2013-05-21,20134002.0,4110246,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7664,huron,,2013-06-04,20134002.0,4113218,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7665,huron,,2013-07-02,20134002.0,4125160,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7666,huron,,2013-07-17,20134002.0,4125208,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7667,huron,,2013-07-30,20134002.0,4125298,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7668,huron,,2013-08-13,20134002.0,4125650,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7669,huron,,2013-08-27,20134002.0,4127671,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7670,huron,,2013-10-08,20134002.0,4130678,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7671,huron,,2013-10-09,20134002.0,4130687,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7672,huron,,2013-09-24,20134002.0,4130688,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7673,huron,,2013-10-15,20134002.0,4130696,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7674,huron,,2013-10-22,20134002.0,4130843,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7675,huron,,2013-11-05,20134002.0,4131539,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7676,huron,,2013-11-19,20134002.0,4131692,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7677,huron,,2013-12-03,20134002.0,4131735,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7678,huron,,2013-12-17,20134002.0,4132194,GRAND BEND - LAKE HURON PRIMARY WATER SUPPLY SYSTEM,43.3345487,-81.73842979999999
7679,huron,,1985-10-08,20134003.0,164,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7680,huron,,1985-10-28,20134003.0,165,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7681,huron,,1985-11-26,20134003.0,166,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7682,huron,,1985-12-02,20134003.0,167,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7683,huron,,1985-12-09,20134003.0,168,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7684,huron,,1985-12-23,20134003.0,170,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7685,huron,,1986-07-28,20134003.0,173,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7686,huron,,1986-09-22,20134003.0,174,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7687,huron,,1991-04-08,20134003.0,179,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7688,huron,,1995-04-04,20134003.0,181,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7689,huron,,1990-01-02,20134003.0,237525,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7690,huron,,1990-01-08,20134003.0,237526,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7691,huron,,1990-01-16,20134003.0,237527,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7692,huron,,1990-01-23,20134003.0,237528,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7693,huron,,1990-01-30,20134003.0,237529,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7694,huron,,1990-02-06,20134003.0,237530,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7695,huron,,1990-02-13,20134003.0,237531,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7696,huron,,1990-02-20,20134003.0,237532,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7697,huron,,1990-03-06,20134003.0,237533,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7698,huron,,1990-03-13,20134003.0,237534,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7699,huron,,1990-03-20,20134003.0,237535,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7700,huron,,1990-03-26,20134003.0,237536,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7701,huron,,1990-04-03,20134003.0,237537,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7702,huron,,1990-04-10,20134003.0,237538,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7703,huron,,1990-04-17,20134003.0,237539,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7704,huron,,1990-05-01,20134003.0,237540,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7705,huron,,1990-05-08,20134003.0,237541,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7706,huron,,1990-05-15,20134003.0,237542,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7707,huron,,1990-05-22,20134003.0,237543,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7708,huron,,1990-05-29,20134003.0,237544,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7709,huron,,1990-06-05,20134003.0,237545,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7710,huron,,1990-06-12,20134003.0,237546,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7711,huron,,1990-06-19,20134003.0,237547,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7712,huron,,1990-06-26,20134003.0,237548,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7713,huron,,1990-07-03,20134003.0,237549,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7714,huron,,1990-07-10,20134003.0,237550,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7715,huron,,1990-07-17,20134003.0,237551,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7716,huron,,1990-07-24,20134003.0,237552,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7717,huron,,1990-07-31,20134003.0,237553,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7718,huron,,1990-08-07,20134003.0,237554,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7719,huron,,1990-08-14,20134003.0,237555,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7720,huron,,1990-08-21,20134003.0,237556,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7721,huron,,1990-08-28,20134003.0,237557,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7722,huron,,1990-09-04,20134003.0,237558,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7723,huron,,1990-09-11,20134003.0,237559,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7724,huron,,1990-09-18,20134003.0,237560,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7725,huron,,1990-09-25,20134003.0,237561,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7726,huron,,1990-10-02,20134003.0,237562,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7727,huron,,1990-10-09,20134003.0,237563,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7728,huron,,1990-10-16,20134003.0,237564,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7729,huron,,1990-10-23,20134003.0,237565,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7730,huron,,1990-10-30,20134003.0,237566,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7731,huron,,1990-11-06,20134003.0,237567,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7732,huron,,1990-11-12,20134003.0,237568,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7733,huron,,1990-11-20,20134003.0,237569,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7734,huron,,1990-11-27,20134003.0,237570,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7735,huron,,1990-12-04,20134003.0,237571,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7736,huron,,1990-12-10,20134003.0,237572,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7737,huron,,1990-12-18,20134003.0,237573,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7738,huron,,1991-01-02,20134003.0,237574,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
7739,huron,,1991-01-07,20134003.0,237575,LAMBTON AREA WATER SUPPLY SYSTEM,43.0008434,-82.41773979999999
